Instances,traffic_volume,holiday,temp,clouds_all,weather_main,weather_description,date,time,hour,holiday_val
27429,2671,None,283.628,0,Clear,clear,2016-10-18,20:00:00,20,0
27430,3270,None,283.628,0,Clear,clear,2016-10-18,21:00:00,21,0
27431,2693,None,283.628,0,Clear,clear,2016-10-18,22:00:00,22,0
27437,1260,None,281.361,8,Clear,clear,2016-10-19,04:00:00,4,0
27438,3235,None,279.525,0,Clear,clear,2016-10-19,05:00:00,5,0
27439,5871,None,279.525,0,Clear,clear,2016-10-19,06:00:00,6,0
27440,6330,None,279.525,0,Clear,clear,2016-10-19,07:00:00,7,0
27441,5862,None,284.603,0,Clear,clear,2016-10-19,08:00:00,8,0
27442,4187,None,281.54,0,Clear,clear,2016-10-19,10:00:00,10,0
27443,4365,None,281.54,0,Clear,clear,2016-10-19,11:00:00,11,0
27444,4521,None,284.789,32,Clouds,scattered clouds,2016-10-19,13:00:00,13,0
27445,4464,None,285.2270000000001,48,Clouds,scattered clouds,2016-10-19,14:00:00,14,0
27446,5174,None,285.2270000000001,48,Clouds,scattered clouds,2016-10-19,15:00:00,15,0
27447,6257,None,285.2270000000001,48,Clouds,scattered clouds,2016-10-19,16:00:00,16,0
27448,5674,None,281.821,12,Clouds,few clouds,2016-10-19,17:00:00,17,0
27449,4507,None,281.821,12,Clouds,few clouds,2016-10-19,18:00:00,18,0
27450,3318,None,281.821,12,Clouds,few clouds,2016-10-19,19:00:00,19,0
27451,2401,None,278.631,0,Clear,clear,2016-10-19,20:00:00,20,0
27452,2314,None,278.631,0,Clear,clear,2016-10-19,21:00:00,21,0
27453,1565,None,278.631,0,Clear,clear,2016-10-19,22:00:00,22,0
27457,2743,None,271.73,0,Clear,clear,2016-10-20,05:00:00,5,0
27458,5634,None,271.73,0,Clear,clear,2016-10-20,06:00:00,6,0
27459,6296,None,271.73,0,Clear,clear,2016-10-20,07:00:00,7,0
27460,5223,None,277.35200000000003,0,Clear,clear,2016-10-20,08:00:00,8,0
27461,4298,None,276.81,0,Clear,clear,2016-10-20,10:00:00,10,0
27462,4444,None,276.81,0,Clear,clear,2016-10-20,11:00:00,11,0
27463,4532,None,281.426,0,Clear,clear,2016-10-20,13:00:00,13,0
27464,4609,None,281.426,0,Clear,clear,2016-10-20,14:00:00,14,0
27465,4793,None,282.512,0,Clear,clear,2016-10-20,15:00:00,15,0
27466,6329,None,282.512,0,Clear,clear,2016-10-20,16:00:00,16,0
27467,5660,None,279.032,24,Clouds,few clouds,2016-10-20,17:00:00,17,0
27468,4286,None,279.032,24,Clouds,few clouds,2016-10-20,18:00:00,18,0
27469,2784,None,279.032,24,Clouds,few clouds,2016-10-20,19:00:00,19,0
27470,2266,None,276.153,56,Clouds,broken clouds,2016-10-20,20:00:00,20,0
27471,2295,None,276.153,56,Clouds,broken clouds,2016-10-20,21:00:00,21,0
27472,1501,None,276.153,56,Clouds,broken clouds,2016-10-20,22:00:00,22,0
27479,2563,None,272.814,24,Clouds,few clouds,2016-10-21,05:00:00,5,0
27480,5070,None,272.814,24,Clouds,few clouds,2016-10-21,06:00:00,6,0
27481,5659,None,272.814,24,Clouds,few clouds,2016-10-21,07:00:00,7,0
27482,4961,None,278.536,76,Clouds,broken clouds,2016-10-21,08:00:00,8,0
27483,4377,None,278.974,8,Clear,clear,2016-10-21,10:00:00,10,0
27484,4439,None,278.974,8,Clear,clear,2016-10-21,11:00:00,11,0
27485,4483,None,283.8640000000001,12,Clouds,few clouds,2016-10-21,12:00:00,12,0
27486,4506,None,283.8640000000001,12,Clouds,few clouds,2016-10-21,13:00:00,13,0
27487,5022,None,284.263,68,Clouds,broken clouds,2016-10-21,14:00:00,14,0
27488,5257,None,284.263,68,Clouds,broken clouds,2016-10-21,15:00:00,15,0
27489,5997,None,284.263,68,Clouds,broken clouds,2016-10-21,16:00:00,16,0
27490,5650,None,281.738,56,Clouds,broken clouds,2016-10-21,17:00:00,17,0
27491,4684,None,281.738,56,Clouds,broken clouds,2016-10-21,18:00:00,18,0
27492,3892,None,281.738,56,Clouds,broken clouds,2016-10-21,19:00:00,19,0
27493,3228,None,279.616,0,Clear,clear,2016-10-21,20:00:00,20,0
27494,3283,None,279.616,0,Clear,clear,2016-10-21,21:00:00,21,0
27495,3462,None,279.616,0,Clear,clear,2016-10-21,22:00:00,22,0
27496,2010,None,278.209,12,Clouds,few clouds,2016-10-21,23:00:00,23,0
27497,1295,None,278.209,12,Clouds,few clouds,2016-10-22,00:00:00,0,0
27498,1001,None,278.209,12,Clouds,few clouds,2016-10-22,01:00:00,1,0
27503,1439,None,273.601,0,Clear,clear,2016-10-22,06:00:00,6,0
27504,2061,None,273.601,0,Clear,clear,2016-10-22,07:00:00,7,0
27505,3073,None,280.913,0,Clear,clear,2016-10-22,08:00:00,8,0
27506,3718,None,282.4290000000001,0,Clear,clear,2016-10-22,10:00:00,10,0
27507,3981,None,282.4290000000001,0,Clear,clear,2016-10-22,11:00:00,11,0
27508,4130,None,288.818,0,Clear,clear,2016-10-22,12:00:00,12,0
27509,3863,None,288.818,0,Clear,clear,2016-10-22,13:00:00,13,0
27510,4068,None,288.818,0,Clear,clear,2016-10-22,14:00:00,14,0
27511,5004,None,290.367,0,Clear,clear,2016-10-22,15:00:00,15,0
27512,4603,None,290.367,0,Clear,clear,2016-10-22,16:00:00,16,0
27513,4460,None,290.367,0,Clear,clear,2016-10-22,17:00:00,17,0
27514,3905,None,283.394,0,Clear,clear,2016-10-22,18:00:00,18,0
27515,3590,None,283.394,0,Clear,clear,2016-10-22,19:00:00,19,0
27516,3153,None,283.394,0,Clear,clear,2016-10-22,20:00:00,20,0
27517,2598,None,280.499,0,Clear,clear,2016-10-22,21:00:00,21,0
27518,1559,None,280.499,0,Clear,clear,2016-10-22,22:00:00,22,0
27519,1219,None,280.499,0,Clear,clear,2016-10-22,23:00:00,23,0
27520,1295,None,280.24,0,Clear,clear,2016-10-23,00:00:00,0,0
27521,1001,None,280.24,0,Clear,clear,2016-10-23,01:00:00,1,0
27526,1189,None,279.832,0,Clear,clear,2016-10-23,06:00:00,6,0
27527,1641,None,279.832,0,Clear,clear,2016-10-23,07:00:00,7,0
27528,2375,None,279.832,0,Clear,clear,2016-10-23,08:00:00,8,0
27529,2595,None,283.607,0,Clear,clear,2016-10-23,09:00:00,9,0
27530,3307,None,283.607,0,Clear,clear,2016-10-23,10:00:00,10,0
27531,3959,None,283.607,0,Clear,clear,2016-10-23,11:00:00,11,0
27532,3921,None,287.296,0,Clear,clear,2016-10-23,12:00:00,12,0
27533,3822,None,287.296,0,Clear,clear,2016-10-23,13:00:00,13,0
27534,3790,None,287.296,0,Clear,clear,2016-10-23,14:00:00,14,0
27535,4435,None,287.356,0,Clear,clear,2016-10-23,15:00:00,15,0
27536,4603,None,287.356,0,Clear,clear,2016-10-23,16:00:00,16,0
27537,4460,None,287.356,0,Clear,clear,2016-10-23,17:00:00,17,0
27538,3905,None,284.385,44,Clouds,scattered clouds,2016-10-23,18:00:00,18,0
27539,3590,None,284.385,44,Clouds,scattered clouds,2016-10-23,19:00:00,19,0
27540,3153,None,284.385,44,Clouds,scattered clouds,2016-10-23,20:00:00,20,0
27541,2598,None,280.49,0,Clear,clear,2016-10-23,21:00:00,21,0
27542,1559,None,280.49,0,Clear,clear,2016-10-23,22:00:00,22,0
27543,1219,None,280.49,0,Clear,clear,2016-10-23,23:00:00,23,0
27549,2798,None,274.768,0,Clear,clear,2016-10-24,05:00:00,5,0
27550,5610,None,271.838,0,Clear,clear,2016-10-24,06:00:00,6,0
27551,5766,None,271.838,0,Clear,clear,2016-10-24,07:00:00,7,0
27552,5110,None,271.838,0,Clear,clear,2016-10-24,08:00:00,8,0
27553,4660,None,277.053,8,Clear,clear,2016-10-24,09:00:00,9,0
27554,3867,None,277.053,8,Clear,clear,2016-10-24,10:00:00,10,0
27555,3934,None,277.053,8,Clear,clear,2016-10-24,11:00:00,11,0
27556,4166,None,282.41,8,Clear,clear,2016-10-24,12:00:00,12,0
27557,4382,None,282.41,8,Clear,clear,2016-10-24,13:00:00,13,0
27558,4581,None,282.41,8,Clear,clear,2016-10-24,14:00:00,14,0
27559,4773,None,284.056,0,Clear,clear,2016-10-24,15:00:00,15,0
27560,6252,None,284.056,0,Clear,clear,2016-10-24,16:00:00,16,0
27561,5735,None,284.056,0,Clear,clear,2016-10-24,17:00:00,17,0
27562,4257,None,278.036,0,Clear,clear,2016-10-24,18:00:00,18,0
27563,2901,None,278.036,0,Clear,clear,2016-10-24,19:00:00,19,0
27564,2193,None,278.036,0,Clear,clear,2016-10-24,20:00:00,20,0
27565,1936,None,274.547,32,Clouds,scattered clouds,2016-10-24,21:00:00,21,0
27566,1310,None,274.547,32,Clouds,scattered clouds,2016-10-24,22:00:00,22,0
27573,2738,None,275.093,80,Clouds,broken clouds,2016-10-25,05:00:00,5,0
27574,5510,None,276.511,92,Clouds,overcast clouds,2016-10-25,06:00:00,6,0
27575,6149,None,276.511,92,Clouds,overcast clouds,2016-10-25,07:00:00,7,0
27576,5526,None,276.511,92,Clouds,overcast clouds,2016-10-25,08:00:00,8,0
27577,4881,None,280.025,48,Clouds,scattered clouds,2016-10-25,09:00:00,9,0
27578,4033,None,280.025,48,Clouds,scattered clouds,2016-10-25,10:00:00,10,0
27579,4245,None,280.025,48,Clouds,scattered clouds,2016-10-25,11:00:00,11,0
27580,4399,None,284.938,76,Clouds,broken clouds,2016-10-25,12:00:00,12,0
27581,4380,None,284.938,76,Clouds,broken clouds,2016-10-25,13:00:00,13,0
27582,4664,None,284.938,76,Clouds,broken clouds,2016-10-25,14:00:00,14,0
27583,4691,None,285.949,88,Clouds,overcast clouds,2016-10-25,15:00:00,15,0
27584,6087,None,285.949,88,Clouds,overcast clouds,2016-10-25,16:00:00,16,0
27585,5825,None,285.949,88,Clouds,overcast clouds,2016-10-25,17:00:00,17,0
27586,4167,None,284.276,92,Clouds,overcast clouds,2016-10-25,18:00:00,18,0
27587,2857,None,284.276,92,Clouds,overcast clouds,2016-10-25,19:00:00,19,0
27588,2358,None,284.276,92,Clouds,overcast clouds,2016-10-25,20:00:00,20,0
27589,2078,None,281.372,92,Rain,light rain,2016-10-25,21:00:00,21,0
27590,1402,None,281.372,92,Rain,light rain,2016-10-25,22:00:00,22,0
27597,2716,None,279.226,92,Rain,moderate rain,2016-10-26,05:00:00,5,0
27598,5270,None,278.976,100,Rain,moderate rain,2016-10-26,06:00:00,6,0
27599,5380,None,278.976,100,Rain,moderate rain,2016-10-26,07:00:00,7,0
27600,5120,None,278.976,100,Rain,moderate rain,2016-10-26,08:00:00,8,0
27601,4466,None,279.589,92,Rain,light rain,2016-10-26,09:00:00,9,0
27602,4201,None,279.589,92,Rain,light rain,2016-10-26,10:00:00,10,0
27603,4159,None,279.589,92,Rain,light rain,2016-10-26,11:00:00,11,0
27604,4372,None,279.903,92,Rain,light rain,2016-10-26,12:00:00,12,0
27605,4362,None,279.903,92,Rain,light rain,2016-10-26,13:00:00,13,0
27606,4632,None,279.903,92,Rain,light rain,2016-10-26,14:00:00,14,0
27607,4756,None,279.925,92,Rain,light rain,2016-10-26,15:00:00,15,0
27608,6171,None,279.925,92,Rain,light rain,2016-10-26,16:00:00,16,0
27609,6000,None,279.925,92,Rain,light rain,2016-10-26,17:00:00,17,0
27610,4458,None,279.178,80,Clouds,broken clouds,2016-10-26,18:00:00,18,0
27611,2993,None,279.178,80,Clouds,broken clouds,2016-10-26,19:00:00,19,0
27612,2446,None,279.178,80,Clouds,broken clouds,2016-10-26,20:00:00,20,0
27613,1970,None,278.024,80,Clouds,broken clouds,2016-10-26,21:00:00,21,0
27614,1408,None,278.024,80,Clouds,broken clouds,2016-10-26,22:00:00,22,0
27615,2202,None,278.024,80,Clouds,broken clouds,2016-10-26,23:00:00,23,0
27621,2700,None,276.07,56,Clouds,broken clouds,2016-10-27,05:00:00,5,0
27622,5350,None,274.788,20,Clouds,few clouds,2016-10-27,06:00:00,6,0
27623,6170,None,274.788,20,Clouds,few clouds,2016-10-27,07:00:00,7,0
27624,5798,None,274.788,20,Clouds,few clouds,2016-10-27,08:00:00,8,0
27625,4827,None,278.762,36,Clouds,scattered clouds,2016-10-27,09:00:00,9,0
27626,4164,None,278.762,36,Clouds,scattered clouds,2016-10-27,10:00:00,10,0
27627,4432,None,278.762,36,Clouds,scattered clouds,2016-10-27,11:00:00,11,0
27628,4556,None,281.469,80,Clouds,broken clouds,2016-10-27,12:00:00,12,0
27629,4710,None,281.469,80,Clouds,broken clouds,2016-10-27,13:00:00,13,0
27630,4772,None,281.469,80,Clouds,broken clouds,2016-10-27,14:00:00,14,0
27631,4922,None,282.889,12,Clouds,few clouds,2016-10-27,15:00:00,15,0
27632,6534,None,282.889,12,Clouds,few clouds,2016-10-27,16:00:00,16,0
27633,6013,None,282.889,12,Clouds,few clouds,2016-10-27,17:00:00,17,0
27634,4634,None,280.562,0,Clear,clear,2016-10-27,18:00:00,18,0
27635,3514,None,280.562,0,Clear,clear,2016-10-27,19:00:00,19,0
27636,2646,None,280.562,0,Clear,clear,2016-10-27,20:00:00,20,0
27637,2492,None,280.686,64,Clouds,broken clouds,2016-10-27,21:00:00,21,0
27638,1860,None,280.686,64,Clouds,broken clouds,2016-10-27,22:00:00,22,0
27639,1981,None,280.686,64,Clouds,broken clouds,2016-10-27,23:00:00,23,0
27645,2504,None,281.915,56,Clouds,broken clouds,2016-10-28,05:00:00,5,0
27646,5369,None,283.84,56,Clouds,broken clouds,2016-10-28,06:00:00,6,0
27647,6310,None,283.84,56,Clouds,broken clouds,2016-10-28,07:00:00,7,0
27648,5082,None,283.84,56,Clouds,broken clouds,2016-10-28,08:00:00,8,0
27649,4637,None,285.82,48,Clouds,scattered clouds,2016-10-28,09:00:00,9,0
27650,4324,None,285.82,48,Clouds,scattered clouds,2016-10-28,10:00:00,10,0
27651,4584,None,285.82,48,Clouds,scattered clouds,2016-10-28,11:00:00,11,0
27652,4570,None,291.14,44,Clouds,scattered clouds,2016-10-28,12:00:00,12,0
27653,4668,None,291.14,44,Clouds,scattered clouds,2016-10-28,13:00:00,13,0
27654,4825,None,291.14,44,Clouds,scattered clouds,2016-10-28,14:00:00,14,0
27655,5640,None,294.459,8,Clear,clear,2016-10-28,15:00:00,15,0
27656,5998,None,294.459,8,Clear,clear,2016-10-28,16:00:00,16,0
27657,5621,None,294.459,8,Clear,clear,2016-10-28,17:00:00,17,0
27658,4982,None,290.273,0,Clear,clear,2016-10-28,18:00:00,18,0
27659,3788,None,290.273,0,Clear,clear,2016-10-28,19:00:00,19,0
27660,2911,None,290.273,0,Clear,clear,2016-10-28,20:00:00,20,0
27661,2785,None,286.107,56,Clouds,broken clouds,2016-10-28,21:00:00,21,0
27662,2671,None,286.107,56,Clouds,broken clouds,2016-10-28,22:00:00,22,0
27663,1940,None,286.107,56,Clouds,broken clouds,2016-10-28,23:00:00,23,0
27664,1151,None,284.454,80,Clouds,broken clouds,2016-10-29,00:00:00,0,0
27670,1470,None,282.4240000000001,80,Clouds,broken clouds,2016-10-29,06:00:00,6,0
27671,2328,None,282.4240000000001,80,Clouds,broken clouds,2016-10-29,07:00:00,7,0
27672,3251,None,282.4240000000001,80,Clouds,broken clouds,2016-10-29,08:00:00,8,0
27673,3823,None,283.699,80,Clouds,broken clouds,2016-10-29,09:00:00,9,0
27674,4007,None,283.699,80,Clouds,broken clouds,2016-10-29,10:00:00,10,0
27675,4451,None,283.699,80,Clouds,broken clouds,2016-10-29,11:00:00,11,0
27676,4144,None,284.637,92,Clouds,overcast clouds,2016-10-29,12:00:00,12,0
27677,3807,None,284.637,92,Clouds,overcast clouds,2016-10-29,13:00:00,13,0
27678,3789,None,284.637,92,Clouds,overcast clouds,2016-10-29,14:00:00,14,0
27679,3779,None,284.311,92,Rain,light rain,2016-10-29,15:00:00,15,0
27680,3899,None,284.311,92,Rain,light rain,2016-10-29,16:00:00,16,0
27681,3825,None,284.311,92,Rain,light rain,2016-10-29,17:00:00,17,0
27682,3713,None,282.5370000000001,92,Rain,light rain,2016-10-29,18:00:00,18,0
27683,3305,None,282.5370000000001,92,Rain,light rain,2016-10-29,19:00:00,19,0
27684,2824,None,282.5370000000001,92,Rain,light rain,2016-10-29,20:00:00,20,0
27685,3790,None,281.379,64,Rain,light rain,2016-10-29,21:00:00,21,0
27686,3689,None,281.379,64,Rain,light rain,2016-10-29,22:00:00,22,0
27687,2134,None,281.379,64,Rain,light rain,2016-10-29,23:00:00,23,0
27688,1289,None,279.261,48,Clouds,scattered clouds,2016-10-30,00:00:00,0,0
27696,1692,None,273.613,0,Clear,clear,2016-10-30,08:00:00,8,0
27697,2276,None,276.894,0,Clear,clear,2016-10-30,09:00:00,9,0
27698,3014,None,276.894,0,Clear,clear,2016-10-30,10:00:00,10,0
27699,3277,None,276.894,0,Clear,clear,2016-10-30,11:00:00,11,0
27700,3644,None,280.624,12,Clouds,few clouds,2016-10-30,12:00:00,12,0
27701,3911,None,280.624,12,Clouds,few clouds,2016-10-30,13:00:00,13,0
27702,4204,None,280.624,12,Clouds,few clouds,2016-10-30,14:00:00,14,0
27703,3893,None,281.987,0,Clear,clear,2016-10-30,15:00:00,15,0
27704,4065,None,281.987,0,Clear,clear,2016-10-30,16:00:00,16,0
27705,4060,None,281.987,0,Clear,clear,2016-10-30,17:00:00,17,0
27706,3616,None,277.29900000000004,8,Clear,clear,2016-10-30,18:00:00,18,0
27707,2973,None,277.29900000000004,8,Clear,clear,2016-10-30,19:00:00,19,0
27708,2378,None,277.29900000000004,8,Clear,clear,2016-10-30,20:00:00,20,0
27709,2001,None,275.942,24,Clouds,few clouds,2016-10-30,21:00:00,21,0
27710,1459,None,275.942,24,Clouds,few clouds,2016-10-30,22:00:00,22,0
27711,1006,None,275.942,24,Clouds,few clouds,2016-10-30,23:00:00,23,0
27717,2623,None,278.653,64,Clouds,broken clouds,2016-10-31,05:00:00,5,0
27718,5548,None,279.752,32,Clouds,scattered clouds,2016-10-31,06:00:00,6,0
27719,6119,None,279.752,32,Clouds,scattered clouds,2016-10-31,07:00:00,7,0
27720,5108,None,279.752,32,Clouds,scattered clouds,2016-10-31,08:00:00,8,0
27721,4795,None,281.696,92,Clouds,overcast clouds,2016-10-31,09:00:00,9,0
27722,4002,None,281.696,92,Clouds,overcast clouds,2016-10-31,10:00:00,10,0
27723,4160,None,281.696,92,Clouds,overcast clouds,2016-10-31,11:00:00,11,0
27724,4230,None,285.885,76,Rain,light rain,2016-10-31,12:00:00,12,0
27725,4351,None,285.885,76,Rain,light rain,2016-10-31,13:00:00,13,0
27726,4727,None,285.885,76,Rain,light rain,2016-10-31,14:00:00,14,0
27727,5500,None,287.007,92,Rain,light rain,2016-10-31,15:00:00,15,0
27728,6242,None,287.007,92,Rain,light rain,2016-10-31,16:00:00,16,0
27729,5327,None,287.007,92,Rain,light rain,2016-10-31,17:00:00,17,0
27730,3455,None,287.153,92,Rain,light rain,2016-10-31,18:00:00,18,0
27731,2282,None,287.153,92,Rain,light rain,2016-10-31,19:00:00,19,0
27732,2147,None,287.153,92,Rain,light rain,2016-10-31,20:00:00,20,0
27733,2090,None,287.606,0,Clear,clear,2016-10-31,21:00:00,21,0
27734,1511,None,287.606,0,Clear,clear,2016-10-31,22:00:00,22,0
27735,1019,None,287.606,0,Clear,clear,2016-10-31,23:00:00,23,0
27741,2707,None,283.649,0,Clear,clear,2016-11-01,05:00:00,5,0
27742,5502,None,281.469,0,Clear,clear,2016-11-01,06:00:00,6,0
27743,6092,None,281.469,0,Clear,clear,2016-11-01,07:00:00,7,0
27744,5467,None,281.469,0,Clear,clear,2016-11-01,08:00:00,8,0
27745,4892,None,283.585,0,Clear,clear,2016-11-01,09:00:00,9,0
27746,4293,None,283.585,0,Clear,clear,2016-11-01,10:00:00,10,0
27747,4285,None,283.585,0,Clear,clear,2016-11-01,11:00:00,11,0
27748,4252,None,287.15,1,Clear,clear,2016-11-01,12:00:00,12,0
27749,4608,None,288.75,40,Clouds,scattered clouds,2016-11-01,13:00:00,13,0
27750,4743,None,289.29,1,Clear,clear,2016-11-01,14:00:00,14,0
27751,5271,None,289.75,1,Clear,clear,2016-11-01,15:00:00,15,0
27752,6103,None,289.35,75,Clouds,broken clouds,2016-11-01,16:00:00,16,0
27753,5926,None,289.02,1,Clear,clear,2016-11-01,17:00:00,17,0
27754,4563,None,287.1,1,Clear,clear,2016-11-01,18:00:00,18,0
27755,3097,None,284.59,1,Clear,clear,2016-11-01,19:00:00,19,0
27756,2494,None,282.6,1,Clear,clear,2016-11-01,20:00:00,20,0
27757,3161,None,280.65,1,Clear,clear,2016-11-01,21:00:00,21,0
27758,2922,None,280.22,1,Clear,clear,2016-11-01,22:00:00,22,0
27759,1079,None,279.22,1,Clear,clear,2016-11-01,23:00:00,23,0
27765,2711,None,276.75,75,Mist,mist,2016-11-02,05:00:00,5,0
27766,5477,None,276.09,1,Mist,mist,2016-11-02,06:00:00,6,0
27767,5805,None,276.33,75,Clouds,broken clouds,2016-11-02,07:00:00,7,0
27768,5276,None,277.54,90,Mist,mist,2016-11-02,08:00:00,8,0
27769,5140,None,278.74,75,Mist,mist,2016-11-02,09:00:00,9,0
27770,4262,None,280.94,75,Mist,mist,2016-11-02,10:00:00,10,0
27771,4301,None,283.27,75,Clouds,broken clouds,2016-11-02,11:00:00,11,0
27772,4390,None,284.96,75,Clouds,broken clouds,2016-11-02,12:00:00,12,0
27773,4323,None,286.82,1,Clear,clear,2016-11-02,13:00:00,13,0
27774,4709,None,288.68,75,Clouds,broken clouds,2016-11-02,14:00:00,14,0
27775,5406,None,289.29,90,Clouds,overcast clouds,2016-11-02,15:00:00,15,0
27776,6364,None,288.95,90,Clouds,overcast clouds,2016-11-02,16:00:00,16,0
27777,5972,None,287.96,90,Clouds,overcast clouds,2016-11-02,17:00:00,17,0
27778,4401,None,286.52,75,Clouds,broken clouds,2016-11-02,18:00:00,18,0
27779,3115,None,285.09,1,Clear,clear,2016-11-02,19:00:00,19,0
27780,2538,None,282.49,1,Clear,clear,2016-11-02,20:00:00,20,0
27781,2139,None,281.53,75,Clouds,broken clouds,2016-11-02,21:00:00,21,0
27782,1420,None,281.96,75,Clouds,broken clouds,2016-11-02,22:00:00,22,0
27785,1024,None,280.42,20,Clouds,few clouds,2016-11-03,00:00:00,0,0
27790,2812,None,278.94,1,Mist,mist,2016-11-03,05:00:00,5,0
27791,5706,None,279.15,1,Mist,mist,2016-11-03,06:00:00,6,0
27792,6308,None,279.62,1,Fog,fog,2016-11-03,07:00:00,7,0
27793,5865,None,279.41,1,Fog,fog,2016-11-03,08:00:00,8,0
27794,5865,None,279.41,1,Mist,mist,2016-11-03,08:00:00,8,0
27795,5410,None,279.88,75,Mist,mist,2016-11-03,09:00:00,9,0
27796,4321,None,280.77,1,Mist,mist,2016-11-03,10:00:00,10,0
27797,4459,None,284.89,75,Clouds,broken clouds,2016-11-03,11:00:00,11,0
27798,4731,None,287.02,20,Clouds,few clouds,2016-11-03,12:00:00,12,0
27799,4646,None,287.28,20,Clouds,few clouds,2016-11-03,13:00:00,13,0
27800,5182,None,290.01,1,Clear,clear,2016-11-03,14:00:00,14,0
27801,5604,None,290.88,1,Clear,clear,2016-11-03,15:00:00,15,0
27802,6325,None,291.01,1,Clear,clear,2016-11-03,16:00:00,16,0
27803,6131,None,290.75,1,Clear,clear,2016-11-03,17:00:00,17,0
27804,4717,None,288.48,1,Clear,clear,2016-11-03,18:00:00,18,0
27805,3283,None,286.16,1,Clear,clear,2016-11-03,19:00:00,19,0
27806,2920,None,282.73,1,Clear,clear,2016-11-03,20:00:00,20,0
27807,2443,None,280.76,1,Clear,clear,2016-11-03,21:00:00,21,0
27808,1716,None,279.42,1,Clear,clear,2016-11-03,22:00:00,22,0
27809,1116,None,278.29,1,Clear,clear,2016-11-03,23:00:00,23,0
27815,2475,None,276.78,1,Mist,mist,2016-11-04,05:00:00,5,0
27816,5225,None,276.08,1,Mist,mist,2016-11-04,06:00:00,6,0
27817,5225,None,276.08,1,Fog,fog,2016-11-04,06:00:00,6,0
27818,6166,None,277.01,1,Mist,mist,2016-11-04,07:00:00,7,0
27819,6166,None,277.01,1,Fog,fog,2016-11-04,07:00:00,7,0
27820,5310,None,277.28,1,Mist,mist,2016-11-04,08:00:00,8,0
27821,4750,None,278.81,1,Mist,mist,2016-11-04,09:00:00,9,0
27822,4252,None,282.74,1,Clear,clear,2016-11-04,10:00:00,10,0
27823,4661,None,285.75,1,Haze,haze,2016-11-04,11:00:00,11,0
27824,4549,None,288.55,1,Clear,clear,2016-11-04,12:00:00,12,0
27825,4607,None,290.48,1,Clear,clear,2016-11-04,13:00:00,13,0
27826,4810,None,291.71,20,Clouds,few clouds,2016-11-04,14:00:00,14,0
27827,5600,None,292.52,20,Clouds,few clouds,2016-11-04,15:00:00,15,0
27828,6030,None,293.09,1,Clear,clear,2016-11-04,16:00:00,16,0
27829,5778,None,292.65,1,Clear,clear,2016-11-04,17:00:00,17,0
27830,4713,None,290.52,20,Clouds,few clouds,2016-11-04,18:00:00,18,0
27831,3392,None,288.22,1,Clear,clear,2016-11-04,19:00:00,19,0
27832,2722,None,284.63,1,Clear,clear,2016-11-04,20:00:00,20,0
27833,2698,None,282.89,1,Clear,clear,2016-11-04,21:00:00,21,0
